1, 8, 527006.4, 530960.2, 0.992553
2, 8, 538721.0, 279625.4, 1.926581
3, 8, 546742.8, 195707.6, 2.793672
4, 8, 539168.8, 150835.0, 3.574560
5, 8, 540756.0, 127118.2, 4.253962
